x1,x2
173,7015
173,17386
173,8819
173,17598
173,20342
173,18577
173,8572
174,18504
174,14626
174,11539
174,4629
174,18405
175,8432
175,4989
175,9428
175,2725
175,9695
176,16641
176,13698
176,6358
176,9990
176,1985
176,14218
176,7308
176,10639
176,2449
176,8249
176,15507
176,6420
176,8537
176,16796
176,15005
176,4382
176,6820
176,17190
176,13102
176,8498
176,7093
176,14521
176,21946
176,6203
176,13756
176,20031
176,2625
176,15046
176,1101
176,9301
176,6230
176,13657
176,7642
176,1627
176,1978
176,3934
176,9060
176,15586
176,15867
176,20068
176,10469
176,16529
176,12092
176,17130
176,8941
176,3694
176,10481
176,8827
176,16892
176,5629
176,894
176,9471
177,3928
177,19288
177,8544
178,11312
178,3586
178,14787
178,11332
178,7657
178,9063
178,12153
178,12315
178,5351
179,11920
179,2595
179,12930
179,4067
179,13359
180,4256
180,18944
180,2434
180,6502
180,19000
180,4472
180,14187
180,17358
180,3032
180,13779
180,5332
180,18488
180,5596
180,14910
181,21328
181,17416
181,18744
181,10102
181,2927
182,16193
182,20210
182,19588
182,3062
182,17377
182,1912
182,6633
182,12987
182,7789
182,9496
183,5639
183,300
183,11794
183,3150
183,14173
183,6866
183,5460
183,11158
183,9684
183,22010
183,15195
183,21756
183,12829
183,5663
184,18112
184,481
184,7584
184,9003
184,21661
185,19264
185,16864
185,18115
185,17476
185,11494
185,17126
185,7880
185,12078
185,4879
185,11536
185,2554
185,1148
185,1886
186,10497
186,14147
186,17412
186,9558
186,16065
186,22380
186,3915
186,17151
186,7375
186,1168
186,4824
186,9877
186,13142
186,13656
186,19279
186,19933
186,14942
186,5983
186,11874
186,21668
186,2917
186,19457
186,5801
186,19370
186,20396
186,19037
186,18804
186,15929
186,9268
187,10860
187,12806
187,4874
187,21771
187,12300
187,22029
187,7473
187,22445
187,21840
187,6933
187,11036
187,5923
187,20785
187,9512
187,811
187,4910
187,7983
187,12593
187,5942
187,13368
187,20281
187,11324
187,2058
187,6207
187,16608
187,10562
187,17121
187,8204
187,6474
187,3403
187,5577
187,2488
187,15957
187,19803
187,3423
187,4963
187,17509
187,20837
187,8417
187,19564
187,5231
187,5237
187,4995
187,17516
187,11842
187,11408
187,3732
187,16277
187,3223
187,10648
187,1691
187,19368
187,18090
187,17069
187,19119
187,6320
187,8372
187,2999
187,14264
187,11453
187,3775
187,15808
187,7374
187,5848
187,18393
187,12252
187,13538
187,3813
187,17639
187,18155
187,8687
187,14760
187,12457
187,1531
187,2378
188,17172
188,8216
189,9360
189,8257
189,18615
189,13658
189,19979
189,20458
189,16846
190,6624
190,18177
190,3490
190,8708
190,8670
191,6528
191,1483
191,16016
191,14483
191,302
191,6550
191,18201
191,3993
191,4319
191,14118
191,4262
191,18353
191,4072
191,2089
191,1834
191,12140
191,8621
191,16814
191,10351
191,10865
191,7090
191,18483
191,16052
191,13750
191,14136
191,3769
191,9596
191,20522
192,19631
193,1370
193,6115
193,14383
194,21683
194,16853
195,18097
195,18515
195,14259
195,4393
195,18087
196,7362
196,9731
196,7750
196,6608
196,16153
196,22041
196,16028
196,20699
196,3678
196,2405
196,1960
196,13929
196,21674
196,4483
196,8691
196,11166
196,19767
196,5496
196,10553
196,5562
197,1025
197,14341
197,4873
197,17197
197,4112
197,18963
197,17940
197,21013
197,18454
197,2583
197,21784
197,14875
197,20252
197,10781
197,2078
197,2595
197,5931
197,1068
197,5938
197,18734
197,1330
197,12899
197,12598
197,21385
197,21820
197,2186
197,17051
197,17221
197,11336
197,6473
197,5451
197,12621
197,21838
197,20559
197,6993
197,6115
197,7453
197,16220
197,6750
197,863
197,19553
197,11363
197,614
197,12135
197,15721
197,16746
197,2991
197,1683
197,5748
197,12665
197,1914
197,13106
197,10364
197,13441
197,15481
197,21895
197,11401
197,16778
197,9356
197,13709
197,12269
197,6551
197,5019
197,9117
197,3867
197,9636
197,11430
197,12714
197,7083
197,338
197,2461
197,9910
197,11721
197,17780
197,6175
197,20156
197,19137
197,3382
197,927
197,8905
197,20173
197,10702
197,5843
197,13476
197,18810
197,11231
197,10208
197,18913
197,16869
197,14661
197,5361
197,9972
197,18677
197,22008
197,14842
198,11921
198,16693
198,10249
198,14041
198,759
198,2365
198,6031
199,5153
199,21955
199,680
199,2169
199,14202
199,6667
199,16844
199,21821
199,15917
200,12210
200,15703
200,15576
200,11003
201,2419
201,18180
201,20070
201,22199
201,7048
201,1863
201,8957
202,17056
202,15259
203,13825
203,2651
203,19139
203,8999
203,2664
203,18056
203,6892
203,2482
203,1582
203,20848
203,14257
203,9138
203,212
203,3606
203,6164
203,12001
203,12575
203,12894
203,8095
204,12123
204,17595
204,2070
204,18735
205,5072
205,227
205,7291
205,9126
205,7367
205,17512
205,649
205,970
205,15987
205,8143
205,11152
205,3251
205,12667
205,20694
205,22331
205,13630
206,7041
206,10886
206,16535
206,7396
206,6373
206,20645
206,4711
206,11687
206,16557
206,14706
206,7413
206,19384
206,5343
206,7677
206,11391
207,8072
207,22329
207,14458
207,13155
208,21065
208,8218
208,21765
209,6539
209,7150
210,10672
210,290
210,11769
210,4484
210,11362
210,17799
210,20217
210,15362
210,15216
210,14335
210,4562
210,6355
210,9273
210,14969
210,4063
211,15240
211,21339
212,12075
212,13831
212,12555
212,8206
212,8975
212,11011
212,20244
212,4636
212,19487
212,4128
212,19489
212,10788
212,2344
212,9769
212,10284
212,20571
212,21043
212,21045
212,9277
212,6208
212,19936
212,10306
212,19083
212,20036
212,837
212,15430
212,4065
212,4236
212,15178
212,15182
212,12882
212,7651
212,13652
212,7511
212,21592
212,19871
212,12730
212,7776
212,10275
212,9915
212,1124
212,16998
212,20841
212,16019
212,20086
212,8568
212,12361
212,10730
212,12163
212,2181
212,647
212,8329
212,3466
212,14219
212,20108
212,1422
212,18072
212,12739
212,18325
212,13976
